"round","seed.1","name.1","link.1","score.1","games.1","win_pct.1","srs.1","sos.1","win_pct_home.1","win_pct_away.1","win_pct_conf.1","pts_pg.1","opp_pts_pg.1","fg_pg.1","fg_pct.1","fg3_pg.1","fg3_pct.1","ft_pg.1","ft_pct.1","orb_pg.1","trb_pg.1","ast_pg.1","stl_pg.1","blk_pg.1","tov_pg.1","pf_pg.1","seed.2","name.2","link.2","score.2","games.2","win_pct.2","srs.2","sos.2","win_pct_home.2","win_pct_away.2","win_pct_conf.2","pts_pg.2","opp_pts_pg.2","fg_pg.2","fg_pct.2","fg3_pg.2","fg3_pct.2","ft_pg.2","ft_pct.2","orb_pg.2","trb_pg.2","ast_pg.2","stl_pg.2","blk_pg.2","tov_pg.2","pf_pg.2","year","winner","point_diff"
2,11,"Temple","/cbb/schools/temple/men/2001.html",75,37,0.649,16.2,9.77,0.705882352941177,0.571428571428571,0.75,70.3783783783784,63.9459459459459,25.027027027027,0.427,7.59459459459459,0.345,12.7297297297297,0.7,13.3513513513514,35.7297297297297,11.2432432432432,7.2972972972973,3.72972972972973,8.2972972972973,15.8108108108108,3,"Florida","/cbb/schools/florida/men/2001.html",54,31,0.774,21.36,7.55,0.875,0.727272727272727,0.75,80.9354838709677,67.1290322580645,27.3870967741935,0.481,8.25806451612903,0.383,17.9032258064516,0.729,10.2903225806452,36.9354838709677,17.3548387096774,8.74193548387097,3.67741935483871,14.5483870967742,19,2001,"team1",21
2,7,"Penn State","/cbb/schools/penn-state/men/2001.html",82,33,0.636,12.43,10.55,0.714285714285714,0.454545454545455,0.4375,76.8181818181818,74.9393939393939,25.3030303030303,0.426,8.42424242424242,0.367,17.7878787878788,0.764,10.5757575757576,32.3939393939394,14.5757575757576,8.45454545454546,3.54545454545455,12.3333333333333,19.9090909090909,2,"UNC","/cbb/schools/north-carolina/men/2001.html",74,33,0.788,19.95,11.77,0.857142857142857,0.727272727272727,0.8125,79.1212121212121,70.9393939393939,28.6363636363636,0.479,5.72727272727273,0.364,16.1212121212121,0.67,12.4545454545455,41.3030303030303,17.4545454545455,7.39393939393939,5.57575757575758,15.6969696969697,17.4545454545455,2001,"team1",8
3,1,"Michigan State","/cbb/schools/michigan-state/men/2001.html",77,33,0.848,25.12,9.54,1,0.666666666666667,0.8125,77.3636363636364,61.7878787878788,29,0.489,4.42424242424242,0.322,14.9393939393939,0.719,15.5757575757576,42.5454545454545,17.5454545454545,6.36363636363636,4.03030303030303,13.6666666666667,18.5151515151515,12,"Gonzaga","/cbb/schools/gonzaga/men/2001.html",62,33,0.788,12.57,0.32,0.928571428571429,0.642857142857143,0.928571428571429,82.4242424242424,68.8484848484848,27.7272727272727,0.51,7.42424242424242,0.404,19.5454545454545,0.681,11.1818181818182,38.3333333333333,16.2727272727273,5.78787878787879,4.09090909090909,14.3030303030303,18.7575757575758,2001,"team1",15
3,11,"Temple","/cbb/schools/temple/men/2001.html",84,37,0.649,16.2,9.77,0.705882352941177,0.571428571428571,0.75,70.3783783783784,63.9459459459459,25.027027027027,0.427,7.59459459459459,0.345,12.7297297297297,0.7,13.3513513513514,35.7297297297297,11.2432432432432,7.2972972972973,3.72972972972973,8.2972972972973,15.8108108108108,7,"Penn State","/cbb/schools/penn-state/men/2001.html",72,33,0.636,12.43,10.55,0.714285714285714,0.454545454545455,0.4375,76.8181818181818,74.9393939393939,25.3030303030303,0.426,8.42424242424242,0.367,17.7878787878788,0.764,10.5757575757576,32.3939393939394,14.5757575757576,8.45454545454546,3.54545454545455,12.3333333333333,19.9090909090909,2001,"team1",12
4,1,"Michigan State","/cbb/schools/michigan-state/men/2001.html",69,33,0.848,25.12,9.54,1,0.666666666666667,0.8125,77.3636363636364,61.7878787878788,29,0.489,4.42424242424242,0.322,14.9393939393939,0.719,15.5757575757576,42.5454545454545,17.5454545454545,6.36363636363636,4.03030303030303,13.6666666666667,18.5151515151515,11,"Temple","/cbb/schools/temple/men/2001.html",62,37,0.649,16.2,9.77,0.705882352941177,0.571428571428571,0.75,70.3783783783784,63.9459459459459,25.027027027027,0.427,7.59459459459459,0.345,12.7297297297297,0.7,13.3513513513514,35.7297297297297,11.2432432432432,7.2972972972973,3.72972972972973,8.2972972972973,15.8108108108108,2001,"team1",7
1,1,"Stanford","/cbb/schools/stanford/men/2001.html",89,34,0.912,25.77,9.86,0.866666666666667,1,0.888888888888889,83.2058823529412,65.4705882352941,28.0294117647059,0.511,7.41176470588235,0.429,19.7352941176471,0.743,10.7352941176471,36.5882352941176,16.7058823529412,5.5,3.17647058823529,12.8823529411765,22.8823529411765,16,"UNC Greensboro","/cbb/schools/north-carolina-greensboro/men/2001.html",60,31,0.613,-5.02,-5.85,0.909090909090909,0.375,0.625,73.6129032258064,71.9354838709677,24.9354838709677,0.444,5.93548387096774,0.383,17.8064516129032,0.769,11.0645161290323,33.8387096774194,13.3548387096774,8.74193548387097,3.80645161290323,15.3225806451613,20.9032258064516,2001,"team1",29
1,8,"Georgia Tech","/cbb/schools/georgia-tech/men/2001.html",62,30,0.567,14.52,11.79,0.8,0.272727272727273,0.5,75.6333333333333,72.9,25.8666666666667,0.426,8.66666666666667,0.371,15.2333333333333,0.69,11.5,37.5,16.2666666666667,7.93333333333333,4.53333333333333,15.8,21.5,9,"St. Joseph's","/cbb/schools/saint-josephs/men/2001.html",66,33,0.788,12.73,4.46,0.928571428571429,0.666666666666667,0.875,79.5454545454545,71.2727272727273,27.4242424242424,0.482,7.72727272727273,0.356,16.969696969697,0.693,11.1515151515152,37.6060606060606,17.8787878787879,6.18181818181818,3.87878787878788,14.5151515151515,19.7575757575758,2001,"team2",-4
1,5,"Cincinnati","/cbb/schools/cincinnati/men/2001.html",84,35,0.714,16.19,7.85,0.785714285714286,0.583333333333333,0.6875,73.8857142857143,65.5428571428571,26.3142857142857,0.444,6.11428571428571,0.357,15.1428571428571,0.697,13.2571428571429,34.7428571428571,12.8857142857143,5.54285714285714,3.37142857142857,10.8571428571429,19.0285714285714,12,"BYU","/cbb/schools/brigham-young/men/2001.html",59,33,0.727,10.95,3.48,1,0.4,0.714285714285714,70.4242424242424,62.6969696969697,22.5454545454545,0.459,5.60606060606061,0.381,19.7272727272727,0.78,8.84848484848485,31.8787878787879,12.5454545454545,6.15151515151515,3.27272727272727,13.1212121212121,14.8787878787879,2001,"team1",25
1,4,"Indiana","/cbb/schools/indiana/men/2001.html",73,34,0.618,17.58,11.05,0.866666666666667,0.4,0.625,70.8235294117647,64.2941176470588,25.2352941176471,0.453,5.32352941176471,0.362,15.0294117647059,0.636,11.0882352941176,37.2941176470588,15.0882352941176,6.79411764705882,5.23529411764706,14.5882352941176,19.1176470588235,13,"Kent State","/cbb/schools/kent-state/men/2001.html",77,34,0.706,8.69,1.44,0.833333333333333,0.583333333333333,0.722222222222222,70.2941176470588,62.2647058823529,24.2058823529412,0.429,5.29411764705882,0.349,16.5882352941176,0.763,11.8529411764706,32.4411764705882,12.6176470588235,6.85294117647059,3.08823529411765,10.1764705882353,19.7352941176471,2001,"team2",-4
1,6,"Wisconsin","/cbb/schools/wisconsin/men/2001.html",49,29,0.621,14.91,12.08,0.866666666666667,0.416666666666667,0.5625,59.4137931034483,56.5862068965517,19.8275862068966,0.426,6,0.365,13.7586206896552,0.702,8.03448275862069,29.9655172413793,12.3448275862069,5.93103448275862,2.3448275862069,11.6206896551724,17.9310344827586,11,"Georgia State","/cbb/schools/georgia-state/men/2001.html",50,34,0.853,5.25,-3.72,1,0.714285714285714,0.888888888888889,79.4411764705882,68.7352941176471,27.3235294117647,0.449,8.11764705882353,0.354,16.6764705882353,0.702,12.9705882352941,34.4411764705882,13.2058823529412,10.3235294117647,3.79411764705882,12.7941176470588,18.1470588235294,2001,"team2",-1
1,3,"Maryland","/cbb/schools/maryland/men/2001.html",83,36,0.694,23.83,11,0.785714285714286,0.6,0.625,85.1944444444444,72.3611111111111,31.1111111111111,0.484,5.69444444444444,0.38,17.2777777777778,0.696,15.0833333333333,41.0555555555556,19.2222222222222,8.94444444444444,5.91666666666667,14.5277777777778,19.8055555555556,14,"George Mason","/cbb/schools/george-mason/men/2001.html",80,30,0.6,5.12,-0.35,0.909090909090909,0.4,0.6875,70.9,65.4333333333333,26.1333333333333,0.46,4.73333333333333,0.323,13.9,0.659,11.9,33.9333333333333,13.7,8.4,4.3,14.3,18.1333333333333,2001,"team1",3
1,7,"Arkansas","/cbb/schools/arkansas/men/2001.html",61,31,0.645,17.25,6.15,0.888888888888889,0.3,0.625,79.8709677419355,68.7741935483871,28.4193548387097,0.443,8.80645161290323,0.368,14.2258064516129,0.69,13.2258064516129,35.4838709677419,15.3548387096774,11.7741935483871,4,14.5483870967742,21.0967741935484,10,"Georgetown","/cbb/schools/georgetown/men/2001.html",63,33,0.758,12.06,1.58,0.8125,0.7,0.625,78,67.5151515151515,28,0.437,5.63636363636364,0.332,16.3636363636364,0.661,18.3939393939394,44.8787878787879,16.5757575757576,9.81818181818182,6,16.6666666666667,21.030303030303,2001,"team2",-2
1,2,"Iowa State","/cbb/schools/iowa-state/men/2001.html",57,31,0.806,15.9,4.87,1,0.6,0.8125,79.0645161290323,68.2258064516129,26.5483870967742,0.474,5.87096774193548,0.417,20.0967741935484,0.728,12.0967741935484,39.6129032258064,13.8387096774194,6.12903225806452,3.29032258064516,15.0645161290323,20.5161290322581,15,"Hampton","/cbb/schools/hampton/men/2001.html",58,32,0.781,-3.66,-10.6,0.909090909090909,0.6875,0.777777777777778,77.21875,70.1875,26.5625,0.46,6.25,0.348,17.84375,0.684,13.5625,38.84375,14.03125,6.8125,5.78125,15.28125,18.625,2001,"team2",-1
2,1,"Stanford","/cbb/schools/stanford/men/2001.html",90,34,0.912,25.77,9.86,0.866666666666667,1,0.888888888888889,83.2058823529412,65.4705882352941,28.0294117647059,0.511,7.41176470588235,0.429,19.7352941176471,0.743,10.7352941176471,36.5882352941176,16.7058823529412,5.5,3.17647058823529,12.8823529411765,22.8823529411765,9,"St. Joseph's","/cbb/schools/saint-josephs/men/2001.html",83,33,0.788,12.73,4.46,0.928571428571429,0.666666666666667,0.875,79.5454545454545,71.2727272727273,27.4242424242424,0.482,7.72727272727273,0.356,16.969696969697,0.693,11.1515151515152,37.6060606060606,17.8787878787879,6.18181818181818,3.87878787878788,14.5151515151515,19.7575757575758,2001,"team1",7
2,5,"Cincinnati","/cbb/schools/cincinnati/men/2001.html",66,35,0.714,16.19,7.85,0.785714285714286,0.583333333333333,0.6875,73.8857142857143,65.5428571428571,26.3142857142857,0.444,6.11428571428571,0.357,15.1428571428571,0.697,13.2571428571429,34.7428571428571,12.8857142857143,5.54285714285714,3.37142857142857,10.8571428571429,19.0285714285714,13,"Kent State","/cbb/schools/kent-state/men/2001.html",43,34,0.706,8.69,1.44,0.833333333333333,0.583333333333333,0.722222222222222,70.2941176470588,62.2647058823529,24.2058823529412,0.429,5.29411764705882,0.349,16.5882352941176,0.763,11.8529411764706,32.4411764705882,12.6176470588235,6.85294117647059,3.08823529411765,10.1764705882353,19.7352941176471,2001,"team1",23
2,11,"Georgia State","/cbb/schools/georgia-state/men/2001.html",60,34,0.853,5.25,-3.72,1,0.714285714285714,0.888888888888889,79.4411764705882,68.7352941176471,27.3235294117647,0.449,8.11764705882353,0.354,16.6764705882353,0.702,12.9705882352941,34.4411764705882,13.2058823529412,10.3235294117647,3.79411764705882,12.7941176470588,18.1470588235294,3,"Maryland","/cbb/schools/maryland/men/2001.html",79,36,0.694,23.83,11,0.785714285714286,0.6,0.625,85.1944444444444,72.3611111111111,31.1111111111111,0.484,5.69444444444444,0.38,17.2777777777778,0.696,15.0833333333333,41.0555555555556,19.2222222222222,8.94444444444444,5.91666666666667,14.5277777777778,19.8055555555556,2001,"team2",-19
2,10,"Georgetown","/cbb/schools/georgetown/men/2001.html",76,33,0.758,12.06,1.58,0.8125,0.7,0.625,78,67.5151515151515,28,0.437,5.63636363636364,0.332,16.3636363636364,0.661,18.3939393939394,44.8787878787879,16.5757575757576,9.81818181818182,6,16.6666666666667,21.030303030303,15,"Hampton","/cbb/schools/hampton/men/2001.html",57,32,0.781,-3.66,-10.6,0.909090909090909,0.6875,0.777777777777778,77.21875,70.1875,26.5625,0.46,6.25,0.348,17.84375,0.684,13.5625,38.84375,14.03125,6.8125,5.78125,15.28125,18.625,2001,"team1",19
3,1,"Stanford","/cbb/schools/stanford/men/2001.html",78,34,0.912,25.77,9.86,0.866666666666667,1,0.888888888888889,83.2058823529412,65.4705882352941,28.0294117647059,0.511,7.41176470588235,0.429,19.7352941176471,0.743,10.7352941176471,36.5882352941176,16.7058823529412,5.5,3.17647058823529,12.8823529411765,22.8823529411765,5,"Cincinnati","/cbb/schools/cincinnati/men/2001.html",65,35,0.714,16.19,7.85,0.785714285714286,0.583333333333333,0.6875,73.8857142857143,65.5428571428571,26.3142857142857,0.444,6.11428571428571,0.357,15.1428571428571,0.697,13.2571428571429,34.7428571428571,12.8857142857143,5.54285714285714,3.37142857142857,10.8571428571429,19.0285714285714,2001,"team1",13
3,3,"Maryland","/cbb/schools/maryland/men/2001.html",76,36,0.694,23.83,11,0.785714285714286,0.6,0.625,85.1944444444444,72.3611111111111,31.1111111111111,0.484,5.69444444444444,0.38,17.2777777777778,0.696,15.0833333333333,41.0555555555556,19.2222222222222,8.94444444444444,5.91666666666667,14.5277777777778,19.8055555555556,10,"Georgetown","/cbb/schools/georgetown/men/2001.html",66,33,0.758,12.06,1.58,0.8125,0.7,0.625,78,67.5151515151515,28,0.437,5.63636363636364,0.332,16.3636363636364,0.661,18.3939393939394,44.8787878787879,16.5757575757576,9.81818181818182,6,16.6666666666667,21.030303030303,2001,"team1",10
4,1,"Stanford","/cbb/schools/stanford/men/2001.html",73,34,0.912,25.77,9.86,0.866666666666667,1,0.888888888888889,83.2058823529412,65.4705882352941,28.0294117647059,0.511,7.41176470588235,0.429,19.7352941176471,0.743,10.7352941176471,36.5882352941176,16.7058823529412,5.5,3.17647058823529,12.8823529411765,22.8823529411765,3,"Maryland","/cbb/schools/maryland/men/2001.html",87,36,0.694,23.83,11,0.785714285714286,0.6,0.625,85.1944444444444,72.3611111111111,31.1111111111111,0.484,5.69444444444444,0.38,17.2777777777778,0.696,15.0833333333333,41.0555555555556,19.2222222222222,8.94444444444444,5.91666666666667,14.5277777777778,19.8055555555556,2001,"team2",-14
5,1,"Duke","/cbb/schools/duke/men/2001.html",95,39,0.897,32.18,11.98,0.866666666666667,0.9,0.8125,90.7179487179487,70.5128205128205,31.2051282051282,0.481,10.4358974358974,0.385,17.8717948717949,0.696,13.7948717948718,38.5897435897436,17.974358974359,10.5384615384615,5.02564102564103,13.6153846153846,16.8974358974359,3,"Maryland","/cbb/schools/maryland/men/2001.html",84,36,0.694,23.83,11.98,0.785714285714286,0.6,0.625,85.1944444444444,72.3611111111111,31.1111111111111,0.484,5.69444444444444,0.38,17.2777777777778,0.696,15.0833333333333,41.0555555555556,19.2222222222222,8.94444444444444,5.91666666666667,14.5277777777778,19.8055555555556,2001,"team1",11
5,1,"Michigan State","/cbb/schools/michigan-state/men/2001.html",61,33,0.848,25.12,9.54,1,0.666666666666667,0.8125,77.3636363636364,61.7878787878788,29,0.489,4.42424242424242,0.322,14.9393939393939,0.719,15.5757575757576,42.5454545454545,17.5454545454545,6.36363636363636,4.03030303030303,13.6666666666667,18.5151515151515,2,"Arizona","/cbb/schools/arizona/men/2001.html",80,36,0.778,26.85,9.54,0.866666666666667,0.636363636363636,0.833333333333333,81.2777777777778,66.2777777777778,28.1944444444444,0.476,5.36111111111111,0.355,19.5277777777778,0.748,13.5277777777778,39.8055555555556,16.25,7.86111111111111,4.41666666666667,15.1666666666667,17.5,2001,"team2",-19
6,1,"Duke","/cbb/schools/duke/men/2001.html",82,39,0.897,32.18,11.98,0.866666666666667,0.9,0.8125,90.7179487179487,70.5128205128205,31.2051282051282,0.481,10.4358974358974,0.385,17.8717948717949,0.696,13.7948717948718,38.5897435897436,17.974358974359,10.5384615384615,5.02564102564103,13.6153846153846,16.8974358974359,2,"Arizona","/cbb/schools/arizona/men/2001.html",72,36,0.778,26.85,11.98,0.866666666666667,0.636363636363636,0.833333333333333,81.2777777777778,66.2777777777778,28.1944444444444,0.476,5.36111111111111,0.355,19.5277777777778,0.748,13.5277777777778,39.8055555555556,16.25,7.86111111111111,4.41666666666667,15.1666666666667,17.5,2001,"team1",10
1,1,"Maryland","/cbb/schools/maryland/men/2002.html",85,36,0.889,23.46,9.35,1,0.777777777777778,0.9375,85,70.8888888888889,30.0833333333333,0.482,6.02777777777778,0.374,18.8055555555556,0.726,13.1388888888889,41.0833333333333,19.8333333333333,8.38888888888889,6,13.75,NA,16,"Siena","/cbb/schools/siena/men/2002.html",70,36,0.472,-2.74,-3.71,0.705882352941177,0.214285714285714,0.5,69.9166666666667,68.9444444444444,23.6944444444444,0.417,6.94444444444444,0.346,15.5833333333333,0.744,11.1666666666667,37.8055555555556,12.9166666666667,5.52777777777778,4.13888888888889,15.2777777777778,NA,2002,"team1",15
1,8,"Wisconsin","/cbb/schools/wisconsin/men/2002.html",80,32,0.594,10.1,9.23,0.923076923076923,0.428571428571429,0.6875,67,65.65625,22.84375,0.436,6.59375,0.356,14.71875,0.719,10.25,32.25,12.71875,5.875,1.875,12.9375,NA,9,"St. John's (NY)","/cbb/schools/st-johns-ny/men/2002.html",70,32,0.625,7.81,6.31,0.875,0.3,0.5625,70.3125,68.8125,24.5,0.401,4.34375,0.287,16.96875,0.67,15.5625,37.6875,11.5,10.09375,3.75,15.125,NA,2002,"team1",10
1,5,"Marquette","/cbb/schools/marquette/men/2002.html",69,33,0.788,17.17,4.78,1,0.454545454545455,0.8125,73.1212121212121,60.7272727272727,26.3939393939394,0.473,5.24242424242424,0.379,15.0909090909091,0.692,12.7272727272727,35.4545454545455,14,8.45454545454546,3.42424242424242,13.7878787878788,NA,12,"Tulsa","/cbb/schools/tulsa/men/2002.html",71,34,0.794,12.67,2.3,0.8125,0.833333333333333,0.833333333333333,80.1764705882353,69.5,28.2647058823529,0.477,7.61764705882353,0.405,16.0294117647059,0.753,10.9705882352941,35.7058823529412,17.2352941176471,7.91176470588235,4.5,12.8235294117647,NA,2002,"team2",-2
1,4,"Kentucky","/cbb/schools/kentucky/men/2002.html",83,32,0.688,19.15,11.99,0.8,0.555555555555556,0.625,76.875,68.21875,28.28125,0.448,6.84375,0.316,13.46875,0.676,15.375,40.09375,14.71875,7.875,4.78125,14.375,NA,13,"Valparaiso","/cbb/schools/valparaiso/men/2002.html",68,33,0.758,9.39,-1.24,0.916666666666667,0.615384615384615,0.857142857142857,77.6969696969697,66.0606060606061,27.0606060606061,0.449,8.33333333333333,0.35,15.2424242424242,0.667,13.5757575757576,37.6363636363636,17.2727272727273,10.1212121212121,4.12121212121212,13.2424242424242,NA,2002,"team1",15
1,6,"Texas Tech","/cbb/schools/texas-tech/men/2002.html",68,32,0.719,14.72,7.22,0.882352941176471,0.545454545454545,0.625,79.125,71.625,29.09375,0.466,4.5625,0.376,16.375,0.682,13.09375,38.4375,18.375,7.59375,4.1875,12.40625,NA,11,"Southern Illinois","/cbb/schools/southern-illinois/men/2002.html",76,36,0.778,9.77,1.66,1,0.642857142857143,0.777777777777778,75.4722222222222,67.3611111111111,27.1111111111111,0.461,6.11111111111111,0.366,15.1388888888889,0.619,13.4166666666667,38.7777777777778,15.1944444444444,7.27777777777778,4.75,13.6944444444444,NA,2002,"team2",-8
1,3,"Georgia","/cbb/schools/georgia/men/2002.html",85,32,0.688,14.68,9.24,0.857142857142857,0.5,0.625,76.375,70.96875,27.21875,0.447,5.90625,0.321,16.03125,0.737,14.625,38.3125,15.46875,8.78125,3.5625,14.21875,NA,14,"Murray State","/cbb/schools/murray-state/men/2002.html",68,32,0.594,0.67,-1.91,0.733333333333333,0.384615384615385,0.625,78.5625,73.40625,29.40625,0.45,6.5625,0.322,13.1875,0.723,15.9375,40.03125,14.53125,8.0625,4.9375,14.25,NA,2002,"team1",17
1,7,"NC State","/cbb/schools/north-carolina-state/men/2002.html",69,34,0.676,15.83,8.16,0.777777777777778,0.545454545454545,0.5625,75.4411764705882,67.7647058823529,25.3823529411765,0.452,8.17647058823529,0.36,16.5,0.755,10.4117647058824,32.9117647058824,16.0882352941176,7.91176470588235,2.11764705882353,13.2941176470588,NA,10,"Michigan State","/cbb/schools/michigan-state/men/2002.html",58,31,0.613,14.91,9.61,0.882352941176471,0.444444444444444,0.625,69.3548387096774,63.8064516129032,24.6451612903226,0.462,5.80645161290323,0.393,14.258064516129,0.771,12.1612903225806,37.5161290322581,14.1290322580645,5,3,14.8709677419355,NA,2002,"team1",11
